video,size[kb],prediction,probability,exec_time[s],model_load[s]
Aiysha_Smith-16.jpg,27832,Aiysha_Smith,0.19733271448967876,3.3166491985321045,3.9458916187286377
Abbas_Kiarostami-6.jpg,159770,Abbas_Kiarostami,0.15984841148804432,0.7038917541503906,3.9458916187286377
AJ_Cook-17.jpg,105284,AJ_Cook,0.20755082279710185,0.6277508735656738,3.9458916187286377
Akiko_Morigami-22.jpg,29784,Akiko_Morigami,0.16154479614000086,0.37432360649108887,3.9458916187286377
Ahmed_Chalabi-11.jpg,457248,Ahmed_Chalabi,0.1749752857125476,0.9990980625152588,3.9458916187286377
Al_Sharpton-25.jpg,6328,Al_Sharpton,0.2777619065159816,0.3602895736694336,3.9458916187286377
Al_Cardenas-23.jpg,122772,Al_Cardenas,0.18635118393953656,0.3777954578399658,3.9458916187286377
Aaron_Eckhart_1.jpg,509543,Aaron_Eckhart,0.1769667454063848,1.1558911800384521,3.9458916187286377
Aidan_Quinn-12.jpg,5784,Aidan_Quinn,0.15343474361481224,0.35368943214416504,3.9458916187286377
Aaron_Sorkin-4.jpg,387993,Aaron_Sorkin,0.22700353041238924,1.0661261081695557,3.9458916187286377
Akbar_Hashemi_Rafsanjani-20.jpg,91858,Akbar_Hashemi_Rafsanjani,0.2026503876084853,0.47107458114624023,3.9458916187286377
Al_Pacino-24.jpg,128278,Adam_Sandler,0.21587628664730832,0.6481335163116455,3.9458916187286377
Al_Gore-27.jpg,172473,Al_Gore,0.271937247022902,0.7418191432952881,3.9458916187286377
Adriana_Lima-8.jpg,395918,Adriana_Lima,0.16224534113790096,1.0843236446380615,3.9458916187286377
Aishwarya_Rai-14.jpg,96303,Aishwarya_Rai,0.13457768220592822,0.43247151374816895,3.9458916187286377
Ahmad_Masood-10.jpg,44580,Abdel_Aziz_Al-Hakim,0.28188782180498445,0.6610894203186035,3.9458916187286377
Abdel_Aziz_Al-Hakim-7.jpg,9720,Abdel_Aziz_Al-Hakim,0.24124060486631865,0.3519265651702881,3.9458916187286377
Akhmed_Zakayev-21.jpg,5418,Akhmed_Zakayev,0.23327421817770302,0.3466930389404297,3.9458916187286377
Abbas_Kiarostami-29.jpg,572140,Abbas_Kiarostami,0.15081610416963198,0.9145479202270508,3.9458916187286377
Abbas_Kiarostami-30.jpg,149355,Abbas_Kiarostami,0.15074474616516606,0.8531026840209961,3.9458916187286377
Ain_Seppik-13.jpg,6970,Ain_Seppik,0.1665054621538816,0.3602330684661865,3.9458916187286377
Abba_Eban-5.jpg,218307,Abba_Eban,0.14927435422586965,0.5795621871948242,3.9458916187286377
Abbas_Kiarostami-28.jpg,523775,Abbas_Kiarostami,0.15596881487960854,1.0190248489379883,3.9458916187286377
AJ_Lamas-18.jpg,6402,AJ_Lamas,0.22504888136675305,0.3538472652435303,3.9458916187286377
Aaron_Guiel-2.jpg,15498,Aaron_Guiel,0.16821080910953437,0.364821195602417,3.9458916187286377
Alan_Greenspan-26.jpg,59911,Alan_Greenspan,0.19344231593052555,0.4212803840637207,3.9458916187286377
Aitor_Gonzalez-15.jpg,6967,Aitor_Gonzalez,0.25305044892652373,0.5762698650360107,3.9458916187286377
Aaron_Peirsol-3.jpg,45034,Aaron_Peirsol,0.21323996382916852,0.4189620018005371,3.9458916187286377
Afton_Smith-9.jpg,49480,Afton_Smith,0.1302207153722627,0.5238580703735352,3.9458916187286377
Akbar_Al_Baker-19.jpg,12536,Akbar_Al_Baker,0.17362235185248023,0.36807942390441895,3.9458916187286377
