video,size[kb],prediction,probability,exec_time[s],model_load[s]
Aaron_Peirsol-3.jpg,45034,Aaron_Peirsol,0.21338744157221035,11.16117262840271,4.0463597774505615
Akiko_Morigami-22.jpg,29784,Akiko_Morigami,0.16138835242628485,1.0481185913085938,4.0463597774505615
Aaron_Sorkin-4.jpg,387993,Aaron_Sorkin,0.22458320774889365,2.3215715885162354,4.0463597774505615
Afton_Smith-9.jpg,49480,Afton_Smith,0.14132532220869604,1.3589472770690918,4.0463597774505615
Abbas_Kiarostami-28.jpg,523775,Abbas_Kiarostami,0.16229615370967115,2.059544801712036,4.0463597774505615
Ahmad_Masood-10.jpg,44580,Abdel_Aziz_Al-Hakim,0.29449713702687724,1.301948070526123,4.0463597774505615
Akhmed_Zakayev-21.jpg,5418,Akhmed_Zakayev,0.23854391114721948,0.8702027797698975,4.0463597774505615
Ain_Seppik-13.jpg,6970,Ain_Seppik,0.16310154203776425,1.0175011157989502,4.0463597774505615
Aidan_Quinn-12.jpg,5784,Aidan_Quinn,0.16358141549598135,1.1178503036499023,4.0463597774505615
Al_Gore-27.jpg,172473,Al_Gore,0.3306592403819313,1.608199119567871,4.0463597774505615
Aitor_Gonzalez-15.jpg,6967,Aitor_Gonzalez,0.24218461007269354,1.038750410079956,4.0463597774505615
Abbas_Kiarostami-30.jpg,149355,Abbas_Kiarostami,0.15641869371314704,2.1891157627105713,4.0463597774505615
Akbar_Al_Baker-19.jpg,12536,Akbar_Al_Baker,0.18571853838418828,1.163877010345459,4.0463597774505615
Aishwarya_Rai-14.jpg,96303,Aishwarya_Rai,0.14467041306862963,1.3606963157653809,4.0463597774505615
Al_Pacino-24.jpg,128278,Adam_Sandler,0.2355184636025917,1.5339584350585938,4.0463597774505615
Al_Sharpton-25.jpg,6328,Al_Sharpton,0.3428421875319395,1.3537933826446533,4.0463597774505615
Abbas_Kiarostami-29.jpg,572140,Abbas_Kiarostami,0.1559715850057242,2.096099376678467,4.0463597774505615
Abbas_Kiarostami-6.jpg,159770,Abbas_Kiarostami,0.16422909769214702,1.4823098182678223,4.0463597774505615
Al_Cardenas-23.jpg,122772,Al_Cardenas,0.1927071332995106,1.1881802082061768,4.0463597774505615
Abba_Eban-5.jpg,218307,Abba_Eban,0.14798941871380622,1.5096771717071533,4.0463597774505615
Aaron_Guiel-2.jpg,15498,Aaron_Guiel,0.16425189720454447,1.1725292205810547,4.0463597774505615
AJ_Lamas-18.jpg,6402,AJ_Lamas,0.22162352439588862,1.0435988903045654,4.0463597774505615
Aiysha_Smith-16.jpg,27832,Aiysha_Smith,0.19429357115325457,1.1492152214050293,4.0463597774505615
AJ_Cook-17.jpg,105284,AJ_Cook,0.21232402670762784,1.409038782119751,4.0463597774505615
Abdel_Aziz_Al-Hakim-7.jpg,9720,Abdel_Aziz_Al-Hakim,0.23682916663517362,1.0856318473815918,4.0463597774505615
Ahmed_Chalabi-11.jpg,457248,Ahmed_Chalabi,0.1612870788139189,2.165850877761841,4.0463597774505615
Aaron_Eckhart_1.jpg,509543,Aaron_Eckhart,0.1863040094398188,2.4836196899414062,4.0463597774505615
Adriana_Lima-8.jpg,395918,Adriana_Lima,0.16927391320581012,2.3552403450012207,4.0463597774505615
Akbar_Hashemi_Rafsanjani-20.jpg,91858,Akbar_Hashemi_Rafsanjani,0.20443991780325563,1.2942218780517578,4.0463597774505615
Alan_Greenspan-26.jpg,59911,Alan_Greenspan,0.19393430756850671,1.0798625946044922,4.0463597774505615
