video,size[kb],prediction,probability,exec_time[s],model_load[s]
Aaron_Peirsol-3.jpg,45034,Aaron_Peirsol,0.21039650356722692,9.931438684463501,11.919344902038574
Akiko_Morigami-22.jpg,29784,Akiko_Morigami,0.15928269488293717,0.9085648059844971,11.919344902038574
Aaron_Sorkin-4.jpg,387993,Aaron_Sorkin,0.21465296394703165,2.7384939193725586,11.919344902038574
Afton_Smith-9.jpg,49480,Afton_Smith,0.12122081232176753,1.275850534439087,11.919344902038574
Abbas_Kiarostami-28.jpg,523775,Abbas_Kiarostami,0.1565485164986882,2.291364908218384,11.919344902038574
Ahmad_Masood-10.jpg,44580,Abdel_Aziz_Al-Hakim,0.28096142973903754,1.105344533920288,11.919344902038574
Akhmed_Zakayev-21.jpg,5418,Akhmed_Zakayev,0.22921468233028566,0.7704033851623535,11.919344902038574
Ain_Seppik-13.jpg,6970,Ain_Seppik,0.15680501793500087,0.6694824695587158,11.919344902038574
Aidan_Quinn-12.jpg,5784,Aidan_Quinn,0.15246415049759615,0.7354269027709961,11.919344902038574
Al_Gore-27.jpg,172473,Al_Gore,0.31935738241974704,1.7474021911621094,11.919344902038574
Aitor_Gonzalez-15.jpg,6967,Aitor_Gonzalez,0.24433086649997388,0.4297668933868408,11.919344902038574
Abbas_Kiarostami-30.jpg,149355,Abbas_Kiarostami,0.15829117022786734,2.040672779083252,11.919344902038574
Akbar_Al_Baker-19.jpg,12536,Akbar_Al_Baker,0.17359549882948744,0.5530574321746826,11.919344902038574
Aishwarya_Rai-14.jpg,96303,Aishwarya_Rai,0.1326061336724839,0.9755940437316895,11.919344902038574
Al_Pacino-24.jpg,128278,Adam_Sandler,0.21734758933173687,1.5195059776306152,11.919344902038574
Al_Sharpton-25.jpg,6328,Al_Sharpton,0.2551107407205113,0.995415210723877,11.919344902038574
Abbas_Kiarostami-29.jpg,572140,Abbas_Kiarostami,0.14831909711774338,2.2230653762817383,11.919344902038574
Abbas_Kiarostami-6.jpg,159770,Abbas_Kiarostami,0.1640676176428346,1.5456602573394775,11.919344902038574
Al_Cardenas-23.jpg,122772,Al_Cardenas,0.18438970978762606,0.7044076919555664,11.919344902038574
Abba_Eban-5.jpg,218307,Abba_Eban,0.14672321345765163,1.2988810539245605,11.919344902038574
Aaron_Guiel-2.jpg,15498,Aaron_Guiel,0.1714204618034609,0.7601027488708496,11.919344902038574
AJ_Lamas-18.jpg,6402,AJ_Lamas,0.2206696967222645,0.4703986644744873,11.919344902038574
Aiysha_Smith-16.jpg,27832,Aiysha_Smith,0.1902856547206345,0.8802535533905029,11.919344902038574
AJ_Cook-17.jpg,105284,AJ_Cook,0.2032072286547339,1.1506903171539307,11.919344902038574
Abdel_Aziz_Al-Hakim-7.jpg,9720,Abdel_Aziz_Al-Hakim,0.2317405472964315,0.5139822959899902,11.919344902038574
Ahmed_Chalabi-11.jpg,457248,Ahmed_Chalabi,0.17963782949506502,1.3306629657745361,11.919344902038574
Aaron_Eckhart_1.jpg,509543,Aaron_Eckhart,0.17746407666025252,3.054750919342041,11.919344902038574
Adriana_Lima-8.jpg,395918,Adriana_Lima,0.15774051555416752,2.281250476837158,11.919344902038574
Akbar_Hashemi_Rafsanjani-20.jpg,91858,Akbar_Hashemi_Rafsanjani,0.19002341411428178,1.0448100566864014,11.919344902038574
Alan_Greenspan-26.jpg,59911,Alan_Greenspan,0.2009540783495625,0.926443338394165,11.919344902038574
