video,size[kb],prediction,probability,exec_time[s],model_load[s]
Aiysha_Smith-16.jpg,27832,Aiysha_Smith,0.19836322879036414,5.634411096572876,4.683920383453369
Abbas_Kiarostami-6.jpg,159770,Abbas_Kiarostami,0.16451945528427186,1.6485724449157715,4.683920383453369
AJ_Cook-17.jpg,105284,AJ_Cook,0.20681039975436305,1.4210271835327148,4.683920383453369
Akiko_Morigami-22.jpg,29784,Akiko_Morigami,0.1598834969442624,0.9245889186859131,4.683920383453369
Ahmed_Chalabi-11.jpg,457248,Ahmed_Chalabi,0.15720523936091785,2.313365936279297,4.683920383453369
Al_Sharpton-25.jpg,6328,Al_Sharpton,0.29298440183434565,0.7875418663024902,4.683920383453369
Al_Cardenas-23.jpg,122772,Al_Cardenas,0.18807410516958198,0.7883481979370117,4.683920383453369
Aaron_Eckhart_1.jpg,509543,Aaron_Eckhart,0.1798995558661538,2.9060232639312744,4.683920383453369
Aidan_Quinn-12.jpg,5784,Aidan_Quinn,0.1495831082878828,0.6930146217346191,4.683920383453369
Aaron_Sorkin-4.jpg,387993,Aaron_Sorkin,0.23352408664363325,2.579801321029663,4.683920383453369
Akbar_Hashemi_Rafsanjani-20.jpg,91858,Akbar_Hashemi_Rafsanjani,0.2075509557709566,1.0592451095581055,4.683920383453369
Al_Pacino-24.jpg,128278,Adam_Sandler,0.2146693789790848,1.387115240097046,4.683920383453369
Al_Gore-27.jpg,172473,Al_Gore,0.46639243257131446,1.7504971027374268,4.683920383453369
Adriana_Lima-8.jpg,395918,Adriana_Lima,0.16890947031656692,2.3001530170440674,4.683920383453369
Aishwarya_Rai-14.jpg,96303,Aishwarya_Rai,0.14376965620934032,0.9462893009185791,4.683920383453369
Ahmad_Masood-10.jpg,44580,Abdel_Aziz_Al-Hakim,0.28314687008126393,1.2789580821990967,4.683920383453369
Abdel_Aziz_Al-Hakim-7.jpg,9720,Abdel_Aziz_Al-Hakim,0.24065536622635936,0.5420613288879395,4.683920383453369
Akhmed_Zakayev-21.jpg,5418,Akhmed_Zakayev,0.23672714238119297,0.7985129356384277,4.683920383453369
Abbas_Kiarostami-29.jpg,572140,Abbas_Kiarostami,0.1578626208523425,2.277505874633789,4.683920383453369
Abbas_Kiarostami-30.jpg,149355,Abbas_Kiarostami,0.15590732666117432,1.9822282791137695,4.683920383453369
Ain_Seppik-13.jpg,6970,Ain_Seppik,0.1640343157611842,0.6795251369476318,4.683920383453369
Abba_Eban-5.jpg,218307,Abba_Eban,0.14725062613391368,1.271928071975708,4.683920383453369
Abbas_Kiarostami-28.jpg,523775,Abbas_Kiarostami,0.16175551002366992,1.421142339706421,4.683920383453369
AJ_Lamas-18.jpg,6402,AJ_Lamas,0.22205211387038556,0.4941995143890381,4.683920383453369
Aaron_Guiel-2.jpg,15498,Aaron_Guiel,0.16596903611898398,0.7156698703765869,4.683920383453369
Alan_Greenspan-26.jpg,59911,Alan_Greenspan,0.1918230500028235,0.9042294025421143,4.683920383453369
Aitor_Gonzalez-15.jpg,6967,Aitor_Gonzalez,0.23505996000938892,0.659414529800415,4.683920383453369
Aaron_Peirsol-3.jpg,45034,Aaron_Peirsol,0.2123860639778163,0.9018456935882568,4.683920383453369
Afton_Smith-9.jpg,49480,Afton_Smith,0.134355790707046,1.2246747016906738,4.683920383453369
Akbar_Al_Baker-19.jpg,12536,Akbar_Al_Baker,0.17769763670462635,0.5685536861419678,4.683920383453369
