video,size[kb],prediction,probability,exec_time[s],model_load[s]
Aaron_Peirsol-3.jpg,45034,Aaron_Peirsol,0.20677334892406557,10.969141483306885,4.185726881027222
Akiko_Morigami-22.jpg,29784,Akiko_Morigami,0.15925929347825382,1.106794834136963,4.185726881027222
Aaron_Sorkin-4.jpg,387993,Aaron_Sorkin,0.20117716896245869,2.362300157546997,4.185726881027222
Afton_Smith-9.jpg,49480,Afton_Smith,0.12462327554959346,1.0561118125915527,4.185726881027222
Abbas_Kiarostami-28.jpg,523775,Abbas_Kiarostami,0.15288183163337324,1.7786855697631836,4.185726881027222
Ahmad_Masood-10.jpg,44580,Abdel_Aziz_Al-Hakim,0.2774580097165281,1.1221981048583984,4.185726881027222
Akhmed_Zakayev-21.jpg,5418,Akhmed_Zakayev,0.22988264159753535,0.841015100479126,4.185726881027222
Ain_Seppik-13.jpg,6970,Ain_Seppik,0.15653054622756588,0.9275293350219727,4.185726881027222
Aidan_Quinn-12.jpg,5784,Aidan_Quinn,0.15244964613627765,1.001258134841919,4.185726881027222
Al_Gore-27.jpg,172473,Al_Gore,0.3302381406136673,1.882627248764038,4.185726881027222
Aitor_Gonzalez-15.jpg,6967,Aitor_Gonzalez,0.23243595111479132,0.8319885730743408,4.185726881027222
Abbas_Kiarostami-30.jpg,149355,Abbas_Kiarostami,0.15696319423281876,1.6840646266937256,4.185726881027222
Akbar_Al_Baker-19.jpg,12536,Akbar_Al_Baker,0.17583846312596024,1.0047132968902588,4.185726881027222
Aishwarya_Rai-14.jpg,96303,Aishwarya_Rai,0.13632158133411232,1.0604028701782227,4.185726881027222
Al_Pacino-24.jpg,128278,Adam_Sandler,0.20049506513942933,1.404503583908081,4.185726881027222
Al_Sharpton-25.jpg,6328,Al_Sharpton,0.2501327740090148,1.2107958793640137,4.185726881027222
Abbas_Kiarostami-29.jpg,572140,Abbas_Kiarostami,0.1473151448328322,2.055295944213867,4.185726881027222
Abbas_Kiarostami-6.jpg,159770,Abbas_Kiarostami,0.15935288132977815,1.4194879531860352,4.185726881027222
Al_Cardenas-23.jpg,122772,Al_Cardenas,0.18329545944122205,0.8679955005645752,4.185726881027222
Abba_Eban-5.jpg,218307,Abba_Eban,0.1486857203608856,1.4737732410430908,4.185726881027222
Aaron_Guiel-2.jpg,15498,Aaron_Guiel,0.16010491191310947,0.7366158962249756,4.185726881027222
AJ_Lamas-18.jpg,6402,AJ_Lamas,0.21638475770016713,0.7400259971618652,4.185726881027222
Aiysha_Smith-16.jpg,27832,Aiysha_Smith,0.19983625224417462,1.0349760055541992,4.185726881027222
AJ_Cook-17.jpg,105284,AJ_Cook,0.20713794275308112,1.1902132034301758,4.185726881027222
Abdel_Aziz_Al-Hakim-7.jpg,9720,Abdel_Aziz_Al-Hakim,0.22878273406564345,1.1255192756652832,4.185726881027222
Ahmed_Chalabi-11.jpg,457248,Ahmed_Chalabi,0.1463317092225377,2.142069101333618,4.185726881027222
Aaron_Eckhart_1.jpg,509543,Aaron_Eckhart,0.1801610707570784,2.4157135486602783,4.185726881027222
Adriana_Lima-8.jpg,395918,Adriana_Lima,0.16433997661566582,1.938239336013794,4.185726881027222
Akbar_Hashemi_Rafsanjani-20.jpg,91858,Akbar_Hashemi_Rafsanjani,0.18544399480025214,1.1737873554229736,4.185726881027222
Alan_Greenspan-26.jpg,59911,Alan_Greenspan,0.1710586870707897,1.0653355121612549,4.185726881027222
