video,size[kb],prediction,probability,exec_time[s],model_load[s]
Aiysha_Smith-16.jpg,27832,Aiysha_Smith,0.19365587582803406,10.686232566833496,3.6257882118225098
Abbas_Kiarostami-6.jpg,159770,Abbas_Kiarostami,0.15829718799837583,1.4147071838378906,3.6257882118225098
AJ_Cook-17.jpg,105284,AJ_Cook,0.2083707582887568,1.0818276405334473,3.6257882118225098
Akiko_Morigami-22.jpg,29784,Akiko_Morigami,0.16156971163268144,0.7569057941436768,3.6257882118225098
Ahmed_Chalabi-11.jpg,457248,Ahmed_Chalabi,0.1677884809089482,1.751370906829834,3.6257882118225098
Al_Sharpton-25.jpg,6328,Al_Sharpton,0.23981994274609944,1.051682949066162,3.6257882118225098
Al_Cardenas-23.jpg,122772,Al_Cardenas,0.18712643013767444,1.2432377338409424,3.6257882118225098
Aaron_Eckhart_1.jpg,509543,Aaron_Eckhart,0.1771442219709924,2.9896106719970703,3.6257882118225098
Aidan_Quinn-12.jpg,5784,Aidan_Quinn,0.15644271780411292,1.1018693447113037,3.6257882118225098
Aaron_Sorkin-4.jpg,387993,Aaron_Sorkin,0.22068474599031798,2.1335601806640625,3.6257882118225098
Akbar_Hashemi_Rafsanjani-20.jpg,91858,Akbar_Hashemi_Rafsanjani,0.19498317901852893,1.1162831783294678,3.6257882118225098
Al_Pacino-24.jpg,128278,Adam_Sandler,0.20590479337481202,1.6013193130493164,3.6257882118225098
Al_Gore-27.jpg,172473,Al_Gore,0.27100435098822934,1.5819272994995117,3.6257882118225098
Adriana_Lima-8.jpg,395918,Adriana_Lima,0.16245212147940857,2.153977394104004,3.6257882118225098
Aishwarya_Rai-14.jpg,96303,Aishwarya_Rai,0.13742279267679106,1.185797929763794,3.6257882118225098
Ahmad_Masood-10.jpg,44580,Abdel_Aziz_Al-Hakim,0.2843128209825779,1.241851568222046,3.6257882118225098
Abdel_Aziz_Al-Hakim-7.jpg,9720,Abdel_Aziz_Al-Hakim,0.24039796226345017,1.0041987895965576,3.6257882118225098
Akhmed_Zakayev-21.jpg,5418,Akhmed_Zakayev,0.22455047723884697,0.9700813293457031,3.6257882118225098
Abbas_Kiarostami-29.jpg,572140,Abbas_Kiarostami,0.1476515722135389,2.140040636062622,3.6257882118225098
Abbas_Kiarostami-30.jpg,149355,Abbas_Kiarostami,0.14941698433804418,2.094472885131836,3.6257882118225098
Ain_Seppik-13.jpg,6970,Ain_Seppik,0.163906550684879,1.0550987720489502,3.6257882118225098
Abba_Eban-5.jpg,218307,Abba_Eban,0.14761221412003359,1.3580758571624756,3.6257882118225098
Abbas_Kiarostami-28.jpg,523775,Abbas_Kiarostami,0.15390115501917245,1.9798834323883057,3.6257882118225098
AJ_Lamas-18.jpg,6402,AJ_Lamas,0.22066732768996092,0.9261224269866943,3.6257882118225098
Aaron_Guiel-2.jpg,15498,Aaron_Guiel,0.17264480696422516,0.8938560485839844,3.6257882118225098
Alan_Greenspan-26.jpg,59911,Alan_Greenspan,0.20980590856984074,0.8228576183319092,3.6257882118225098
Aitor_Gonzalez-15.jpg,6967,Aitor_Gonzalez,0.24871686347190292,1.0313642024993896,3.6257882118225098
Aaron_Peirsol-3.jpg,45034,Aaron_Peirsol,0.2113905720019601,0.8341927528381348,3.6257882118225098
Afton_Smith-9.jpg,49480,Afton_Smith,0.12730171541634666,1.0553078651428223,3.6257882118225098
Akbar_Al_Baker-19.jpg,12536,Akbar_Al_Baker,0.17355079209447682,1.086681604385376,3.6257882118225098
